Fibre Radius in mm,Fibre Angle in Degrees,Fibre Youngs Modulus in N/mm^2,Buckling Load for first eigenmode in N,Buckling Load for second eigenmode in N,Buckling Load for third eigenmode in N

63.210321791201494,86.18038501090149,587126.0577216172,' 9354.6,' 9816.3,' 27240.'

80.6269069852561,84.83163868289222,256253.69914249377,' 4117.4,' 4351.6,' 12059.'

119.18003699300095,65.00268699855367,690095.7510294934,' 10412.,' 12054.,' 30765.'

98.81650805101918,26.116139384173326,679569.2158264506,' 10595.,' 11661.,' 30990.'

94.13007833926416,80.3109858234396,740592.2219692263,' 11666.,' 12640.,' 33849.'

28.44348584996485,19.195358890175974,731165.9932036733,' 11676.,' 12349.,' 34038.'

74.59765380068737,62.99423158750354,10942.035154861896,' 195.56,' 206.40,' 584.44'

88.08040678749313,64.92440748001452,628267.8729562537,' 9910.2,' 10604.,' 28933.'

116.71169849909496,47.66628958014081,738124.645510028,' 11124.,' 12758.,' 32766.'

113.83295029097644,76.3801538632791,334141.0353670341,' 5399.8,' 6050.7,' 16006.'

102.02292082417674,87.05987835840497,73901.38259200507,' 1326.2,' 1452.4,' 3970.1'

109.56392074521922,9.900691635298266,254096.9800967463,' 4188.5,' 4620.4,' 12468.'

69.62215048468232,84.70868398216767,21932.488122320097,' 373.83,' 398.19,' 1106.5'

105.74159810985023,30.837995035661358,212361.51278971497,' 3503.7,' 3862.8,' 10407.'

63.536889769264576,50.7575451544481,519170.81626609614,' 8290.5,' 8730.6,' 24166.'

112.47432881593173,1.0820664714379349,420332.7617016938,' 6630.0,' 7401.3,' 19540.'

76.21473071224992,86.37570279830167,243220.12229465533,' 3966.1,' 4182.3,' 11594.'

55.023660999824806,89.27918708924201,53828.38832564956,' 878.87,' 923.02,' 2584.5'

79.10354130718383,27.6751328453619,132726.64001034078,' 2192.8,' 2315.6,' 6430.5'

31.322319305843713,20.26461187676246,492440.9810869791,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

118.88984733864113,64.13837806480257,134381.8909214175,' 2420.3,' 2744.5,' 7323.5'

27.29802388072001,51.05684966171967,493237.4989217895,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

107.5130778311242,31.1858093318185,260220.31039396438,' 4222.9,' 4676.9,' 12579.'

95.71839255312716,7.743124834766997,215093.04337895502,' 3545.1,' 3805.7,' 10410.'

91.0016253128318,41.27890528920064,246260.48652420053,' 3983.9,' 4250.6,' 11684.'

122.75441221507687,23.464466896471116,381571.8336080262,' 21704.,' 58577.,' 99133.'

107.8778087883182,72.37174820252365,68595.50475739947,' 1273.6,' 1415.4,' 3852.0'

92.11593015605526,0.18622644519580384,406070.71229677467,' 6517.3,' 7009.6,' 18965.'

89.23094797340846,67.43436601107604,102140.70776873911,' 1727.8,' 1854.9,' 5124.4'

59.109620584632346,7.007182911552347,761340.5416739947,' 12165.,' 12801.,' 35557.'

27.014740293878724,37.33303660348425,607469.5571525968,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

83.50409301591796,14.207300187859483,258118.89768062116,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

110.79192146621246,88.0400117156193,521734.4242629061,' 8071.4,' 8954.2,' 23730.'

78.64340191396167,5.669056737721118,98740.44591929037,' 1643.5,' 1738.4,' 4837.0'

48.18312503190438,32.954738938263134,401817.54333503067,' 6427.0,' 6750.6,' 18780.'

52.0993731499083,32.15026700314035,190746.18373464321,' 3086.4,' 3231.6,' 9039.4'

115.06125441944444,1.9198049807819106,120899.18713158954,' 2186.3,' 2463.5,' 6560.6'

63.64955685188945,58.60321889870656,787959.826420804,' 12616.,' 13232.,' 36489.'

82.75122434008452,47.12614016691113,764287.432274789,' 12082.,' 12841.,' 34981.'

83.1557632799734,80.48498685048726,59838.55376027398,' 1016.5,' 1083.3,' 3021.1'

74.51987248207269,59.9515415358894,355250.8826969942,' 5765.9,' 6067.9,' 16853.'

58.81540558611017,50.55372159398801,544588.1863043723,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

120.072261276467,39.60739895142183,792641.3149763725,' 11856.,' 13887.,' 34820.'

121.21928227911637,55.506464865624004,602735.9917720059,' 33354.,' 90240.,'1.54530E+05'

104.81834089318039,50.03840628194429,713942.283908701,' 11086.,' 12257.,' 32518.'

66.31426734104758,34.59381721531209,739825.5593076871,' 11770.,' 12405.,' 34311.'

94.5869788157004,9.58978079239427,322927.2235950678,' 5209.8,' 5602.0,' 15222.'

74.98571448808367,13.68345324660508,310174.4736912618,' 5012.1,' 5275.6,' 14599.'

82.55718098297478,30.60213941423287,219022.73855902237,' 3546.3,' 3751.7,' 10411.'

97.21383201653543,1.2995954686833553,25278.531863703192,' 490.07,' 534.15,' 1470.6'

73.45562910278734,79.80728574739015,177351.81223486544,' 2895.1,' 3035.2,' 8483.4'

70.19201782150023,2.914714236748123,459695.51941974,' 7399.8,' 7729.0,' 21464.'

86.81567172645771,24.349320314772815,578253.4724515086,' 9119.8,' 9715.6,' 26604.'

64.73136335628199,87.69839389844233,84196.74869007496,' 1377.3,' 1447.3,' 4040.4'

83.99086292394355,16.571849707124183,312380.1377815112,' 5002.6,' 5348.7,' 14690.'

123.04721334636132,17.65179766699249,11581.31662330984,' 1322.0,' 3573.1,' 6114.5'

91.13549298092408,20.376387221280478,423481.1298582887,' 6773.8,' 7281.4,' 19757.'

60.5522729013178,66.43650132047352,19998.644153494548,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

90.54620340367376,43.201135215478686,573746.3109103264,' 9013.6,' 9692.9,' 26178.'

74.91288782181309,11.580668062013899,789707.7998487643,' 12653.,' 13408.,' 36718.'

63.992041147559114,72.35223204893066,563908.5286490443,' 9042.3,' 9412.4,' 26342.'

115.55275543140597,6.083723824290138,390200.726546955,' 6235.3,' 6989.6,' 18399.'

62.99840436944377,66.85533256436777,17284.695408176118,' 286.94,' 303.86,' 857.39'

75.53522325785653,21.966093304860742,261085.74065347668,' 4255.4,' 4466.9,' 12436.'

87.78970763617306,86.10154171474232,579470.1446512414,' 9181.6,' 9818.2,' 26730.'

112.37448349253859,76.16938162298642,351647.83635836485,' 5635.1,' 6299.5,' 16727.'

69.32518468334037,79.64720495398448,178396.99472214,' 2900.7,' 3055.6,' 8489.9'

55.91931998166831,11.385202784401097,315478.68158114905,' 5081.7,' 5296.0,' 14790.'

103.62498349032437,1.4685253585897993,310376.6029138914,' 5047.0,' 5515.6,' 14886.'

28.702309611176762,60.15261817821797,659204.4135828136,' 10368.,' 10551.,' 30277.'

58.05647244433392,12.231249539638107,40124.410208244335,' 657.08,' 692.45,' 1943.6'

119.03623164369587,24.82574673688403,202602.84118413518,' 3478.4,' 3927.4,' 10432.'

29.32826918904943,31.638597377022332,646567.3827855136,' 10163.,' 10327.,' 29395.'

58.274159253206584,35.57581428389095,560258.9857817912,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

44.29039308169287,6.494224900025811,382082.28955206426,' 6098.8,' 6399.5,' 17755.'

80.75535095352947,1.0664073031097432,641030.5332986026,' 10162.,' 10795.,' 29540.'

45.197578144172795,71.69869883545584,270678.01528938813,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

84.76232966839007,89.44270619142287,627514.465338817,' 9928.1,' 10609.,' 28832.'

117.67188333616019,70.90657778104381,165129.88680893523,' 2879.2,' 3235.5,' 8606.4'

70.54844611404884,48.28738069706257,436367.39539375214,' 7013.7,' 7402.0,' 20391.'

102.93201568839322,36.56892376384534,148982.27970673275,' 2546.5,' 2776.3,' 7574.9'

65.56472060381458,78.04914232804036,98244.92032142577,' 1599.0,' 1683.1,' 4706.5'

29.68715077030639,42.50186609730594,16121.12687416801,' 258.95,' 274.23,' 761.90'

34.876150914648186,68.90242440139085,140520.13919400587,' 2269.2,' 2362.7,' 6592.6'

102.40527355119704,47.05766539933313,178980.19195257773,' 3006.5,' 3279.5,' 8924.0'

82.07559334623859,4.551136573483075,36043.727798800435,' 624.40,' 669.05,' 1876.1'

108.95995987333771,42.28443926870901,598845.9851324363,' 9321.9,' 10359.,' 27337.'

80.95355570544544,13.502260958767193,210344.18074133733,' 3398.5,' 3615.9,' 10016.'

124.27394269121814,54.710210529788725,240208.4012231034,' 14435.,' 38984.,' 66697.'

94.74782548995998,67.10963537327098,587531.7175908271,' 9265.7,' 10069.,' 26991.'

96.9859600358574,67.35657293922715,540356.5329384374,' 8573.4,' 9328.0,' 24893.'

118.54291597731299,72.04222184438765,311377.6329170443,' 5099.4,' 5782.3,' 15060.'

67.7154654307808,41.4563099918848,567823.0856745706,' 9115.6,' 9596.2,' 26530.'

96.71432144514206,50.118985590044346,300602.92779477505,' 4881.3,' 5272.1,' 14311.'

82.90760935707202,15.287215068413117,72697.11994141374,' 1218.2,' 1301.3,' 3620.1'

39.61040666591624,88.40101893307397,42756.695999926116,' 690.56,' 729.08,' 2019.8'

80.11673100139907,43.73110815010066,247956.8855154567,' 3986.0,' 4237.8,' 11703.'

28.916136237460666,2.43811079458095,302787.4213655215,' 4840.5,' 5126.9,' 14183.'

117.2681959948297,84.79625669656005,88076.49246177773,' 1677.7,' 1884.2,' 5089.7'

103.93276984529882,53.50150303692247,610916.5081464072,' 9678.0,' 10500.,' 28282.'

32.99870752743709,78.26858457119454,724221.3500288185,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

108.11809010797981,31.35413381252075,260747.79145390174,' 4269.4,' 4738.6,' 12730.'

56.46655297979947,29.567347600073223,370194.7257898806,' 5980.9,' 6201.3,' 17366.'

81.22926759759622,81.99801246871344,70627.93334135482,' 1180.8,' 1261.0,' 3514.0'

50.84677658907457,36.26376202927561,111652.09722769195,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

121.76310883830722,25.339678138877424,207108.3277940772,' 13113.,' 35288.,' 59255.'

35.469043152476594,52.80870626491135,566571.3620586251,' 9102.4,' 9553.4,' 26540.'

93.81006910275887,55.01121873525577,767346.859537959,' 12051.,' 13034.,' 35100.'

100.85212406696947,9.57428103045176,267553.1473745594,' 4381.6,' 4758.0,' 12909.'

83.31391837941341,33.60049826821883,690912.7018501753,' 10938.,' 11653.,' 31913.'

99.5000283062138,71.79413043174382,536155.6958681943,' 8438.4,' 9257.1,' 24740.'

55.80019887436647,52.177709557868795,85893.01257056712,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

35.7396034223361,33.83304858882959,479877.4300176433,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

71.78689954413338,62.09583206572703,545986.7090901333,' 8812.7,' 9254.3,' 25533.'

107.09475858110865,56.32308547184553,606201.8240780638,' 9449.8,' 10483.,' 27747.'

68.78219918049828,5.5085232639615676,231158.8446489134,' 3750.2,' 3943.7,' 10944.'

67.10966594416088,2.62665335700584,254341.8319265709,' 4010.6,' 4090.2,' 11703.'

96.16973378658734,19.919748015651262,619571.6210312044,' 9801.9,' 10614.,' 28515.'

117.03707957789443,22.401891322237013,647440.3948493403,' 9798.5,' 11224.,' 28977.'

98.37435235850181,53.16773810362046,368534.914183842,' 5967.4,' 6497.4,' 17517.'

91.81312083491231,13.272278807454878,63591.77178997232,' 1099.5,' 1191.2,' 3274.5'

72.69621550815538,3.8900858604687,699935.8585286983,' 11233.,' 11789.,' 32584.'

43.07864680270643,15.374096613981244,751508.2028089456,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

98.18747573517055,31.8268234237657,242175.90036971334,' 3971.9,' 4289.0,' 11719.'

106.5902459546371,34.757944942961345,360046.80229517986,' 5772.1,' 6341.8,' 17034.'

126.9257484453263,12.302136801286476,205314.66335613906,' 12721.,'-20118.,' 21357.'

71.55565978950725,57.25801043584861,724936.5141444772,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

78.35305236284148,42.18305490116366,777617.6628969955,' 12380.,' 13184.,' 36008.'

58.42422666194441,3.561861120896207,421109.36244142876,' 6747.7,' 7046.2,' 19612.'

47.29950376918585,69.73319157864877,648582.3306923616,' 10348.,' 10841.,' 30141.'

35.238511225487436,3.94942106433388,56059.105194757736,' 903.10,' 945.64,' 2641.5'

76.26916853604808,64.01089404565055,195386.12085180669,' 3206.6,' 3379.9,' 9369.7'

38.58771417067552,67.5636323658991,389896.49837137945,' 6218.5,' 6535.2,' 18136.'

48.22126562582325,22.79074494773884,318958.5053581569,' 5105.4,' 5382.5,' 14924.'

103.42951392257972,58.7091493966535,213226.477690836,' 3555.7,' 3887.4,' 10515.'

108.62209340779502,62.57982150162792,62123.47998690393,' 1177.8,' 1306.2,' 3561.0'

45.31295269967747,8.59857269297683,608957.7515070036,' 9609.1,' 10161.,' 28139.'

38.203297615893106,1.4325484209578998,660459.0332747593,' 10588.,' 11131.,' 30782.'

36.437412483490164,8.0194420985735,308191.4018706244,' 4938.6,' 5187.5,' 14372.'

50.17671539867452,53.07072932273671,276312.3556469616,' 4443.3,' 4680.4,' 12902.'

46.934248261941036,87.44727613654176,537121.349797344,' 8592.9,' 8968.6,' 24981.'

95.12315802558223,38.81421634331005,177593.76943015348,' 2946.9,' 3168.8,' 8693.2'

69.84735611894806,6.133189356538868,42041.51261147112,' 700.87,' 743.89,' 2075.4'

107.30630102074849,78.64255190246814,384095.3661465341,' 6157.1,' 6808.2,' 18154.'

94.2829373194182,32.7079987223112,504448.1410299519,' 8021.4,' 8637.6,' 23380.'

106.7495177937856,49.03616787646252,571545.3655527291,' 8862.4,' 9875.6,' 26080.'

51.204225939031616,62.87474903759252,183519.44323220578,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

71.36438308949371,68.73879990414895,297572.08075459476,' 4816.5,' 5089.4,' 14089.'

117.07431058586829,8.325995847612296,544238.1786050242,' 8434.7,' 9567.8,' 24900.'

66.05248326552075,61.35709687646935,751402.0508749413,' 12070.,' 12646.,' 35194.'

100.71395934348227,82.80639212896435,147191.58773529207,' 2505.8,' 2715.1,' 7473.4'

43.311979244710514,59.99656484958029,619468.5175091819,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

102.84212398195695,70.5123833842938,340436.3217879304,' 5495.9,' 6013.4,' 16187.'

91.9343825731304,72.20725804810925,448218.74371881125,' 7122.9,' 7651.3,' 20774.'

68.84767977360264,5.223265632214562,192295.10946936495,' 3120.7,' 3275.9,' 9136.9'

65.51645054991079,47.26177650952577,13955.725847768263,' 235.22,' 248.88,' 702.65'

60.220235144235446,88.13572537282155,664056.4455344612,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

29.081033337376567,42.70541772741859,41819.7975173157,' 672.48,' 707.43,' 1963.7'

90.75412543066652,65.51106262440358,781921.8694239891,' 12184.,' 13108.,' 35455.'

34.14535000393699,81.52483474625909,269237.2601631993,' 4310.4,' 4533.7,' 12539.'

113.55712887857852,50.58578972908715,377603.0942643084,' 5998.0,' 6763.4,' 17752.'

92.88007589169247,67.9986895123015,636667.9487867918,' 10112.,' 10815.,' 29310.'

72.8160632885274,83.4643066908797,471678.2782432771,' 7584.7,' 7967.3,' 21987.'

84.39871796315032,70.23899142650706,621436.8421704615,' 9834.7,' 10468.,' 28546.'

78.12713130981462,43.03801305009938,164282.45415515563,' 2707.1,' 2854.3,' 7927.4'

57.52585771344577,57.916206520035956,509355.22172454605,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

65.77153386209709,82.49043192812263,82348.16725775927,' 1340.1,' 1411.9,' 3953.8'

97.34104204356196,57.09977405601728,67518.73494517451,' 1198.6,' 1310.1,' 3581.6'

110.67013255423946,71.40087638199888,532653.4467005434,' 8148.2,' 9069.9,' 24014.'

126.1714084284408,49.650714429815906,445446.69614401937,' 24085.,' 66349.,'1.12851E+05'

100.99652091643006,32.79909194649984,363450.3993934152,' 5828.2,' 6358.8,' 17217.'

115.10284993830781,37.93967119252612,403742.4023765816,' 6437.3,' 7233.4,' 19124.'

110.44842936142695,41.81164197595929,416068.24183704826,' 6550.2,' 7291.5,' 19378.'

101.95558119486195,84.47399111646789,268169.6264456161,' 4382.0,' 4782.9,' 12915.'

27.5710565832959,68.61035796974996,302510.7814866076,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

118.46410482695579,77.92127303063593,745995.4760560435,' 11170.,' 12876.,' 32791.'

54.8441793090684,28.961452666543234,702390.4594137076,' 11279.,' 11865.,' 32883.'

44.33903463630517,45.258871820257596,200626.4736977118,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

84.46457535410957,72.07372703333435,596759.2013743039,' 9504.0,' 10160.,' 27526.'

60.89272870909122,23.169164555838528,474196.8497275498,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

107.24494433450714,52.63670891261007,151746.00167166392,' 2611.7,' 2880.4,' 7792.7'

106.53995941295034,35.04754870150488,179350.41112331126,' 3028.7,' 3330.4,' 9012.1'

54.81905778630171,65.78952898522002,144495.94089275337,' 2357.3,' 2447.9,' 6870.0'

93.34909667750208,22.738747881991618,308490.50314715726,' 5001.9,' 5342.8,' 14691.'

68.73436101928661,71.25971510077453,613023.3032639965,' 9817.7,' 10264.,' 28474.'

59.7175969182202,89.51743005133403,737249.5700965213,' 10318.,' 10633.,' 30398.'

86.6408515794356,51.845332161881785,787189.7088429328,' 12380.,' 13274.,' 36038.'

47.877442706671474,23.07442308150161,658500.4518366494,' 10505.,' 11041.,' 30713.'

108.02629350798067,22.327072790199974,344407.4414284799,' 5558.4,' 6092.4,' 16474.'

123.18362947012666,48.89234756656387,66137.51644503992,' 5198.9,' 14019.,' 23404.'

27.13129586591241,17.596441560556098,652936.1318871188,' 10501.,' 10994.,' 30634.'

74.35394042766514,49.908098742036636,135486.07173397474,' 2231.0,' 2350.4,' 6553.8'

95.31679249989419,40.59672156853301,460501.6493203824,' 7312.3,' 7968.5,' 21422.'

84.01507587899937,28.067722629955608,458078.3736066746,' 7268.5,' 7773.1,' 21125.'

66.75422266453339,9.632243213956528,616250.4880502202,' 9903.6,' 10367.,' 28796.'

112.83998581563462,32.424935889457046,278596.9333088077,' 4550.4,' 5051.5,' 13547.'

84.29686534047909,7.325102070607487,238143.21294405893,' 3852.8,' 4096.6,' 11303.'

92.91088938653522,32.820965686732166,452990.65179406985,' 7253.4,' 7772.4,' 21145.'

42.48873142824844,86.93101344226,78464.1420865732,' 1235.3,' 1257.7,' 3618.2'

104.51901084778225,6.245614794366234,356896.845907161,' 5731.0,' 6271.7,' 16912.'

115.81746047077003,46.65976873525434,100974.5326165253,' 1876.6,' 2099.8,' 5674.4'

99.64121560613842,43.16290431898405,453248.90644135105,' 7219.7,' 7874.6,' 21122.'

121.23784578377405,47.89302783566931,518771.71067165496,' 28996.,' 77881.,'1.32618E+05'

32.80832666438986,17.194429094946887,531035.9502644909,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

66.12568024326296,52.114613459656084,131360.06905544567,' 2152.1,' 2256.8,' 6298.8'

112.92288509076054,74.16117393107416,473232.667974628,' 7421.2,' 8341.1,' 21757.'

32.76330727833243,31.798406992090882,471882.77651762293,' 7600.8,' 7944.2,' 22034.'

53.920451985813116,76.98652979852271,253542.1184995839,' 4078.1,' 4276.6,' 11950.'

101.87621166554482,44.09704118539906,116539.41437521894,' 2020.5,' 2210.7,' 6031.0'

120.8444015353227,65.07849848922108,385132.4137230641,' 6161.5,' 7139.6,' 18348.'

69.43710923051222,88.56105222799485,400642.5288857584,' 6435.8,' 6793.9,' 18801.'

49.318507965878105,40.15926344267926,581479.5655513334,' 9325.0,' 9730.4,' 27151.'

37.36443125875238,1.173851552219787,222793.316451562,' 3587.4,' 3758.9,' 10447.'

73.67061354460701,65.29014653545607,133715.99164227577,' 2202.2,' 2311.0,' 6429.8'

47.67804394987091,3.4839849801018854,473467.337050785,' 7620.0,' 7945.2,' 22129.'

66.08617230298276,75.40108981616471,194101.7805365219,' 3141.5,' 3299.7,' 9216.0'

85.88756274960076,27.35704841781623,79697.24763242473,' 1338.1,' 1436.2,' 3980.4'

37.13488689631388,45.71767846859551,514786.6061170363,' 8207.0,' 8643.4,' 23969.'

97.4622705241377,71.82344934215389,405433.23521554726,' 6491.6,' 7033.1,' 19028.'

80.54808613879291,58.28952928022707,439963.41405592667,' 6983.8,' 7423.4,' 20391.'

58.68869567172797,23.9601852109757,726123.1884840191,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

109.45860309539219,14.759201601384266,277447.2238877657,' 4541.3,' 5018.3,' 13522.'

123.2406088437181,27.11568447140551,533525.4413152772,' 28804.,' 78328.,'1.33320E+05'

52.22541266475501,48.17157098021995,654699.6217447885,' 10549.,' 11006.,' 30760.'

80.05063190683882,6.359813547327819,362091.2057361856,' 5766.9,' 6118.8,' 16869.'

30.648581194628463,75.00337622456122,269075.7109106891,' 4324.8,' 4533.1,' 12575.'

26.351842888260535,55.35390970244214,285578.76557699975,' 4575.9,' 4808.2,' 13391.'

84.34110991879702,77.86796498628505,201192.43349987848,' 3265.6,' 3465.4,' 9627.4'

94.460948055593,73.43225164758316,597400.0715528268,' 9442.0,' 10182.,' 27514.'

124.60636208378554,62.1737133454849,798013.4610080897,' 40994.,'1.12394E+05,'1.91725E+05'

116.92295160616422,2.5233736569944325,699215.5311649372,' 10653.,' 12224.,' 31312.'

88.4923452467244,81.6489802343079,49734.187675293775,' 865.80,' 940.07,' 2592.0'

122.9384679759653,56.37250827724939,651131.0129731566,' 34737.,' 94607.,'1.59907E+05'

80.73961077347613,51.701942101413394,58799.1213457467,' 990.60,' 1066.7,' 2944.1'

33.13738898823649,59.89074461828503,407174.5281147384,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

58.55732019136793,68.78216086260645,620137.3195303159,' 9925.4,' 10399.,' 28889.'

44.54558056458434,78.45363745015328,379976.80616632936,' 6136.2,' 6413.7,' 17754.'

55.81505665320191,35.76632718750989,162440.30075616296,' 2619.3,' 2733.6,' 7693.2'

101.29819870777986,31.11849608108406,655264.2678152823,' 10269.,' 11240.,' 29925.'

49.94593681135116,28.754228187545028,115594.07609746505,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

98.39214935935733,86.65088487252532,111048.2375635649,' 1918.0,' 2091.5,' 5728.5'

109.06577117922015,84.05607172915482,503550.55102784565,' 7942.4,' 8737.1,' 23304.'

124.97027308446245,34.042808236729456,708063.9918757045,' 36266.,' 98649.,'1.70911E+05'

78.29232573423151,1.9883973357150588,654239.4007440647,' 10452.,' 11082.,' 30226.'

97.6892375748006,35.84736848550479,39923.394077170175,' 743.92,' 812.65,' 2225.7'

76.47541093595055,69.92245114957728,633135.0746010166,' 10099.,' 10710.,' 29460.'

90.4803224515203,66.79562344684204,101701.06950735726,' 1734.6,' 1875.8,' 5124.8'

105.80770105550438,0.1319196934704139,28754.134779436128,' 592.31,' 646.33,' 1784.4'

125.61225805697224,73.0575072528561,123358.11442863365,' 8447.6,' 22859.,' 38193.'

99.37805397584413,3.7008477359032,533008.7500880326,' 8421.6,' 9187.8,' 24630.'

67.51513666622117,81.69912202347743,435125.04796060774,' 6996.9,' 7334.6,' 20340.'

84.53584133571192,26.20888591404663,186035.83240864993,' 3031.1,' 3227.5,' 8909.0'

65.69201542491601,68.3670959638655,136230.6918954682,' 2206.9,' 2315.0,' 6474.9'

65.41044630939072,0.739316711553115,722671.8874733433,' 11546.,' 12087.,' 33504.'

119.43046342174806,55.58118758473428,286976.8665385097,' 4717.7,' 5364.5,' 14021.'

28.560739433383233,84.9661627638884,498268.3592655624,' 7938.2,' 8355.2,' 23169.'

92.70551239130985,0.2328315074342326,192559.6200266837,' 3189.2,' 3419.3,' 9365.8'

99.55062346812198,11.49901852937466,264458.3636041315,' 4303.4,' 4681.6,' 12701.'

50.42218764732486,37.7333681212162,691515.9552627791,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

63.402671664654974,69.96040821561452,477485.066070441,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

74.18303062554142,0.6680210480160577,768015.5902521182,' 12330.,' 13022.,' 35780.'

92.30984962241739,6.60991530747092,56523.941437944006,' 993.83,' 1078.6,' 2970.7'

68.29278215350928,89.65984060487617,449239.16203670297,' 7259.4,' 7626.9,' 21150.'

88.79116951088403,36.8533315868221,604640.5162759515,' 9537.5,' 10272.,' 27890.'

77.70697838924724,82.68494371016492,538238.0715246089,' 8658.2,' 9146.2,' 25251.'

44.77573141067256,35.66101991208431,168640.16949540374,' 2717.1,' 2855.5,' 7915.2'

107.85247772359583,64.03531287812962,272945.917878043,' 4455.9,' 4912.0,' 13214.'

84.1176005883938,34.512864402831816,791735.5555245375,' 12544.,' 13356.,' 36345.'

105.28610273759492,89.47132852500178,784440.7096702037,' 12094.,' 13478.,' 35463.'

43.699012066818526,44.18226051799415,725546.8903984089,' 11656.,' 12316.,' 33886.'

111.55686572261907,62.947446035911554,149427.36248147258,' 2590.7,' 2866.0,' 7739.9'

117.37873802572021,71.44837512109585,254801.34929371937,' 4224.0,' 4745.7,' 12552.'

33.80762333274002,73.31679405500292,288338.2756609455,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

95.92812175201475,9.778935928335281,165772.26196667764,' 2773.3,' 2995.7,' 8206.7'

35.180705941731865,68.96259266404967,296234.6660047136,' 4721.3,' 4973.4,' 13723.'

116.31406269818186,26.446751884982156,367988.94972770073,' 5889.1,' 6630.6,' 17424.'

84.09234101139172,12.518829371869641,306793.12249619036,' 4936.1,' 5240.2,' 14421.'

25.324486193974806,19.73891369354532,69871.22256948965,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

114.41941187770978,72.74294944231218,25484.222104215918,' 572.24,' 630.11,' 1730.6'

120.35372041904596,46.97359569801745,199224.06997166452,' 3418.5,' 3909.2,' 10253.'

124.11663631058109,12.143755091236892,456890.5290565894,' 24912.,' 68078.,'1.15574E+05'

37.33769672319465,30.522875261556834,627033.5625439975,' 3535.8,'-4624.1,' 9931.4'

83.00193601516042,62.32185642252114,555029.9715149107,' 8784.3,' 9386.6,' 25640.'

121.44810553413605,25.884796988024497,158238.03461843505,' 10518.,' 28407.,' 48267.'

31.824883587387774,73.74469513483567,360438.3616589331,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

50.802074182454845,59.32304603922266,205928.61241032722,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

31.691664153946554,75.79552744180218,488777.7782393256,' 7879.9,' 8197.2,' 22926.'

69.03961966611338,40.90939977415427,12405.587697533534,' 214.08,' 226.77,' 639.79'

88.98838879342499,5.047216765137159,593315.2125953143,' 9359.8,' 10025.,' 27319.'

120.02221087587974,71.91651767544654,343531.7335013092,' 5508.5,' 6303.6,' 16463.'

103.27127031761536,81.26968717012194,226671.16718565612,' 3732.7,' 4069.3,' 11050.'

93.00363911148992,85.73809230321848,30963.49108097516,' 572.79,' 621.93,' 1719.4'

25.178854782887484,14.164481458505364,449789.016878162,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

113.34079326066225,83.66902983773134,37149.97050267289,' 774.43,' 864.23,' 2345.2'

